"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"HEXT","EQ","19-Aug-2026","552.75","556.65","578.00","547.20","548.65","553.30","560.21","2,80,030","15,68,76,992.75","13,918","85,022","30.36"
"HEXT","EQ","18-Aug-2026","561.00","562.00","568.75","550.20","551.40","552.75","555.48","84,816","4,71,13,823.55","5,592","41,985","49.50"
"HEXT","EQ","17-Aug-2026","569.85","569.85","569.85","560.00","560.00","561.00","562.77","55,462","3,12,12,208.70","4,184","26,208","47.25"
"HEXT","EQ","14-Aug-2026","574.55","575.05","576.10","565.55","569.10","569.85","569.12","1,09,375","6,22,47,250.95","5,987","43,543","39.81"
"HEXT","EQ","13-Aug-2026","566.95","575.70","584.50","565.00","574.90","574.55","575.63","3,00,895","17,32,05,521.90","19,727","1,05,413","35.03"
"HEXT","EQ","12-Aug-2026","565.15","565.05","579.40","552.50","578.90","566.95","562.15","2,09,205","11,76,05,572.95","9,315","1,10,753","52.94"
"HEXT","EQ","11-Aug-2026","570.30","572.90","577.00","562.95","567.00","565.15","569.13","1,02,328","5,82,38,262.10","5,760","41,681","40.73"
"HEXT","EQ","10-Aug-2026","564.60","565.45","571.90","557.55","571.30","570.30","568.18","2,98,937","16,98,48,593.95","10,636","1,76,982","59.20"
"HEXT","EQ","07-Aug-2026","556.00","557.90","566.55","552.50","565.25","564.60","561.21","3,19,559","17,93,40,978.35","13,474","1,41,106","44.16"
"HEXT","EQ","06-Aug-2026","570.60","574.90","574.95","554.50","554.50","556.00","560.26","4,16,438","23,33,11,944.30","17,718","2,17,526","52.23"
"HEXT","EQ","05-Aug-2026","554.95","565.00","577.00","548.80","569.10","570.60","559.24","4,54,746","25,43,13,438.20","14,426","2,04,058","44.87"
"HEXT","EQ","04-Aug-2026","559.85","561.00","568.10","552.15","555.00","554.95","559.98","3,21,435","17,99,98,615.65","9,529","1,56,965","48.83"
"HEXT","EQ","03-Aug-2026","561.65","567.40","569.85","549.10","555.65","559.85","556.12","6,76,648","37,63,00,092.20","23,743","2,97,145","43.91"
"HEXT","EQ","31-Jul-2026","575.55","565.20","580.90","559.80","560.00","561.65","569.57","7,65,370","43,59,33,360.85","29,784","3,04,255","39.75"
"HEXT","EQ","30-Jul-2026","618.30","598.10","598.10","565.60","576.20","575.55","576.49","22,28,602","1,28,47,76,399.20","65,414","6,84,752","30.73"
"HEXT","EQ","29-Jul-2026","593.15","606.00","622.80","590.40","618.30","618.30","611.80","15,88,783","97,20,14,579.45","42,670","4,84,630","30.50"
"HEXT","EQ","28-Jul-2026","562.95","563.00","619.80","563.00","590.65","593.15","600.52","98,64,399","5,92,37,80,733.10","1,84,844","9,78,126","9.92"
"HEXT","EQ","27-Jul-2026","551.85","551.60","572.60","545.10","563.00","562.95","565.44","2,70,444","15,29,18,897.75","12,590","1,18,771","43.92"
"HEXT","EQ","24-Jul-2026","540.70","536.60","554.40","532.00","550.00","551.85","544.44","1,52,303","8,29,19,893.50","9,392","49,476","32.49"
"HEXT","EQ","23-Jul-2026","550.70","549.90","550.80","537.90","542.00","540.70","541.76","1,62,197","8,78,71,393.25","9,047","83,960","51.76"
"HEXT","EQ","22-Jul-2026","560.05","562.70","562.70","543.00","553.00","550.70","549.28","1,60,507","8,81,63,317.40","10,165","76,869","47.89"
"HEXT","EQ","21-Jul-2026","555.65","555.65","562.75","545.15","560.10","560.05","556.78","2,16,518","12,05,52,724.95","11,100","98,210","45.36"
"HEXT","EQ","20-Jul-2026","570.20","570.20","574.30","547.90","557.20","555.65","559.97","2,52,198","14,12,23,185.00","11,153","93,150","36.94"
"HEXT","EQ","17-Jul-2026","561.75","563.40","575.70","556.05","572.00","570.20","568.02","4,48,061","25,45,05,650.60","18,086","1,70,967","38.16"
"HEXT","EQ","16-Jul-2026","564.40","561.55","570.00","558.00","558.10","561.75","563.45","3,09,199","17,42,17,562.20","16,324","1,77,377","57.37"
"HEXT","EQ","15-Jul-2026","558.65","555.90","569.00","551.90","558.00","564.40","561.57","3,53,948","19,87,65,158.00","16,157","1,59,119","44.96"
"HEXT","EQ","14-Jul-2026","566.20","564.90","578.90","548.95","558.85","558.65","562.17","6,85,284","38,52,44,597.95","29,101","2,85,964","41.73"
"HEXT","EQ","13-Jul-2026","550.25","548.70","574.95","545.05","563.15","566.20","567.94","8,88,478","50,45,99,494.55","31,340","4,07,584","45.87"
"HEXT","EQ","10-Jul-2026","539.25","545.10","562.45","545.10","550.85","550.25","550.74","11,97,266","65,93,80,505.80","60,485","8,97,078","74.93"
"HEXT","EQ","09-Jul-2026","522.25","524.45","544.00","512.50","540.00","539.25","533.53","7,61,950","40,65,22,086.65","15,456","5,21,629","68.46"
"HEXT","EQ","08-Jul-2026","541.00","535.05","546.70","520.50","524.20","522.25","535.35","8,10,706","43,40,15,491.90","22,068","3,32,410","41.00"
"HEXT","EQ","07-Jul-2026","535.75","541.80","560.70","515.00","539.90","541.00","541.97","66,47,743","3,60,29,03,708.55","80,977","40,10,507","60.33"
"HEXT","EQ","06-Jul-2026","546.60","548.00","549.20","533.45","535.50","535.75","546.56","11,08,563","60,58,99,561.45","10,155","9,86,589","89.00"
"HEXT","EQ","03-Jul-2026","555.15","556.00","563.75","543.15","547.25","546.60","557.77","13,36,532","74,54,74,173.50","1,24,322","8,65,671","64.77"
"HEXT","EQ","02-Jul-2026","551.65","555.80","562.50","546.55","555.00","555.15","555.47","12,53,728","69,64,10,318.10","31,450","5,69,422","45.42"
"HEXT","EQ","01-Jul-2026","514.85","519.90","556.70","516.20","550.00","551.65","542.92","49,12,061","2,66,68,50,753.50","1,08,184","12,50,917","25.47"
"HEXT","EQ","30-Jun-2026","519.40","520.60","522.80","505.45","517.00","514.85","514.33","12,31,363","63,33,30,112.30","29,615","7,41,467","60.22"
"HEXT","EQ","29-Jun-2026","494.85","518.00","539.00","504.00","517.25","519.40","524.76","78,97,521","4,14,43,19,024.30","1,55,394","6,84,009","8.66"
"HEXT","EQ","25-Jun-2026","494.45","496.30","496.30","481.20","496.20","494.85","490.16","5,50,894","27,00,27,898.70","18,537","2,55,183","46.32"
"HEXT","EQ","24-Jun-2026","486.40","490.00","496.90","486.00","493.65","494.45","492.43","2,40,857","11,86,05,273.60","14,509","1,00,434","41.70"
"HEXT","EQ","23-Jun-2026","498.55","498.00","499.00","484.90","485.50","486.40","490.57","2,11,784","10,38,95,151.05","10,292","1,19,399","56.38"
"HEXT","EQ","22-Jun-2026","499.60","500.00","509.45","496.40","497.80","498.55","500.37","2,26,148","11,31,58,267.85","10,698","87,676","38.77"
"HEXT","EQ","19-Jun-2026","493.00","489.65","504.45","472.00","499.50","499.60","488.33","9,22,512","45,04,88,478.60","40,595","3,57,989","38.81"
"HEXT","EQ","18-Jun-2026","503.15","505.30","507.80","487.50","493.80","493.00","494.13","7,03,664","34,77,04,555.65","24,555","2,30,676","32.78"
"HEXT","EQ","17-Jun-2026","499.75","502.20","515.90","501.00","501.00","503.15","509.57","3,75,658","19,14,25,281.45","13,934","1,42,020","37.81"
