"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"KOTAKBANK","EQ","07-Oct-2025","2,146.00","2,142.00","2,153.10","2,121.70","2,126.00","2,126.90","2,135.27","24,72,939","5,28,03,83,327.90","81,336","14,15,894","57.26"
"KOTAKBANK","EQ","06-Oct-2025","2,100.50","2,114.00","2,154.60","2,093.00","2,142.70","2,146.00","2,132.45","51,52,836","10,98,81,57,042.40","1,39,255","29,84,598","57.92"
"KOTAKBANK","EQ","03-Oct-2025","2,063.30","2,063.30","2,108.00","2,062.00","2,108.00","2,100.50","2,093.36","47,35,930","9,91,40,26,508.60","1,82,132","33,33,149","70.38"
"KOTAKBANK","EQ","01-Oct-2025","1,992.70","1,986.00","2,072.00","1,986.00","2,067.70","2,063.30","2,047.71","61,15,951","12,52,36,95,591.30","1,46,268","40,95,054","66.96"
"KOTAKBANK","EQ","30-Sep-2025","1,991.60","2,004.00","2,015.00","1,986.10","1,996.00","1,992.70","1,995.99","58,61,937","11,70,03,96,376.20","1,26,531","36,87,362","62.90"
"KOTAKBANK","EQ","29-Sep-2025","1,994.80","1,995.90","2,003.70","1,970.30","1,981.80","1,991.60","1,988.76","53,06,102","10,55,25,66,643.00","1,44,901","40,60,247","76.52"
"KOTAKBANK","EQ","26-Sep-2025","2,013.50","2,009.00","2,019.20","1,989.10","1,993.60","1,994.80","1,997.34","19,19,165","3,83,32,24,500.90","88,645","12,92,988","67.37"
"KOTAKBANK","BL","26-Sep-2025","1,972.30","2,013.50","2,013.50","2,013.50","2,013.50","2,013.50","2,013.50","1,16,911","23,54,00,298.50","1","-","-"
"KOTAKBANK","EQ","25-Sep-2025","2,031.30","2,032.30","2,037.50","2,010.00","2,014.80","2,013.50","2,019.65","40,07,855","8,09,44,74,522.70","1,20,464","28,34,310","70.72"
"KOTAKBANK","EQ","24-Sep-2025","2,047.70","2,042.00","2,048.10","2,029.00","2,032.00","2,031.30","2,037.26","36,78,877","7,49,48,34,078.00","1,22,640","29,00,304","78.84"
